ID,var_rpta_alt,Prob_uno
192095#959460#120882,0.0,0.1847651345075719
218867#964644#115698,,
17058#748047#332295,0.0,0.14454231052878463
115015#705079#375263,,
508040#691669#388673,,
53111#215984#866784,,
288918#193237#895010,0.0,0.2322303773037103
375817#986078#94264,,
566730#358560#721301,,
327739#1063585#16757,0.0,0.0712721991250842
169462#846042#234300,,
104277#1010866#69476,1.0,0.8915671337300066
227980#734143#346199,,
6123#826513#253829,0.0,0.3938071163008845
621358#105113#982662,,
402296#367297#712562,,
168259#964135#116207,,
308501#605391#474951,0.0,0.23723610744544987
557944#379484#700370,,
412729#34489#1070550,,
251315#339571#741074,,
407125#755905#324437,,
59553#389569#690279,0.0,0.247985789520364
459214#934846#145496,0.0,0.3431803694773823
545423#867868#212474,,
355568#1024080#56262,,
400508#69504#1035548,,
41216#830684#249658,1.0,0.9913994392065284
488998#201278#886992,,
142907#507559#572783,,
130874#839135#241207,,
500691#1011366#68976,0.0,0.3235559131505913
510023#870762#209580,0.0,0.05432966844957004
281234#350221#730539,,
269468#135344#952749,,
287645#177813#910303,,
378169#460521#619815,,
186747#789916#290426,1.0,0.9886216029048347
232258#1041833#38509,1.0,0.7899190259019698
3440#626328#454014,0.0,0.1178931811973454
184346#505193#575149,,
575638#659896#420446,,
463201#883347#196995,,
633104#666511#413831,,
222536#1013389#66953,0.0,0.3417267260294376
317690#1000256#80086,0.0,0.15347237036655967
230435#33338#1071687,,
272083#649151#431191,0.0,0.05588684503791192
517421#935775#144567,0.0,0.051350999399773674
14355#142047#946052,,
576904#747203#333139,,
304715#559919#520423,,
30675#1003592#76750,,
174475#619315#461027,1.0,0.541328207250517
229519#844092#236250,0.0,0.08168481477833331
517989#245085#837911,0.0,0.2654854631840878
306291#30120#1014194,,
417834#724285#356057,,
372484#53586#1051366,,
375764#957601#122741,,
296680#1471#1076815,,
626048#11278#1013109,,
152112#31393#752607,,
68548#15392#1077061,,
200844#592#1072684,,
310808#22450#1011203,,
541947#157634#928031,,
326218#60631#1044347,,
310144#32216#886351,,
633888#20263#1010787,0.0,0.18640107563881367
333068#280410#814417,,
626336#15790#1073187,,
337871#6432#1008575,1.0,0.5518723147286025
273654#429090#650630,,
516601#583#877306,,
314362#19938#886174,,
20985#2233#1078050,,
20985#2233#1073686,,
306725#30084#1004831,0.0,0.02186631116305794
45200#96270#974963,,
120468#25500#1000844,,
24258#10696#1003722,,
50182#2151#1072008,,
315517#18221#1079618,,
315946#4298#884189,,
9706#1091#997270,,
46162#29092#727980,,
544211#6800#1008645,,
127499#449218#636886,,
232689#31940#753969,,
311366#27006#877655,0.0,0.13113713953472597
309024#23715#1004905,,
310142#30502#1014059,0.0,0.033611234531965475
267617#12106#1009421,,
308123#14067#1076964,,
158174#8236#1002391,,
309662#26732#754387,,
313695#22851#1005575,,
312757#23401#883523,0.0,0.03680313558349767
518575#28362#752360,,
516605#3688#1080051,0.0,0.0617235891929466
314000#12404#997636,,
512959#16786#1009305,,
314592#5092#1077053,0.0,0.0687131794902934
310843#31334#877310,0.0,0.058590605218745755
344055#10193#1011824,0.0,0.20456874013537554
237462#12100#1012312,0.0,0.10894121031480007
307855#26459#884235,,
365574#336528#744615,,
306281#25564#1006945,,
76524#31233#754410,,
519887#639293#441049,,
222006#346478#734228,0.0,0.38174781914310435
516943#874528#205814,0.0,0.0950858620875896
359944#506605#573737,,
573323#343540#737132,,
568221#235119#847758,0.0,0.01571741982697068
294909#520417#559925,,
534276#1028505#51837,,
37145#643852#436490,,
300270#741045#339297,0.0,0.24097339283093705
580071#93132#994636,,
433473#519454#560888,0.0,0.07234000148455573
621222#1069049#11293,,
280799#421287#658703,,
390942#899413#180929,,
444843#752837#327505,,
49560#850719#229623,0.0,0.10817974520756618
336463#243224#839781,,
359905#739765#340577,,
564010#609084#471258,,
216140#1032737#47605,1.0,0.8897272560743003
612454#666465#413877,,
44398#390406#689482,,
363211#38515#1066572,,
18561#311467#771676,,
432969#911476#168866,0.0,0.13621342096322464
60768#1033280#47062,0.0,0.3888932275492578
362994#556311#524031,,
36091#640829#439513,,
465246#947832#132510,0.0,0.09629011391067749
522096#414598#665334,,
53273#649467#430875,,
236357#325747#757388,,
612389#740907#339435,,
399644#865584#214758,,
502465#685541#394801,,
489522#922430#157912,,
226446#333299#747281,,
162614#550386#529956,,
172177#205916#879353,,
443327#657799#422543,1.0,0.8871165368740757
130450#1048306#32036,,
136252#731550#348792,,
360203#219699#863092,,
70916#621386#458956,,
209171#464453#615889,0.0,0.37507148377335486
509788#35012#1070039,1.0,0.9892682784830669
568997#513742#566600,0.0,0.3548559144616833
318658#248432#834567,0.0,0.2793262818717573
432396#745616#334726,,
544288#492169#588173,0.0,0.07384195698979618
436314#100570#987207,,
240440#707775#372567,,
412111#370799#709048,,
334473#94589#993186,,
153564#409355#670568,,
459549#380904#698953,,
585729#158089#930015,,
549915#1018847#61495,,
350893#720353#359989,,
36010#429437#650560,,
401272#608024#472318,,
435458#106939#980848,,
2666#767520#312822,,
68534#638510#441832,,
410916#125328#962506,,
38175#993110#87232,,
80258#736665#343677,,
152105#854765#225577,,
427432#1063526#16816,,
7399#645496#434846,,
292775#553144#527198,,
495523#955022#125320,0.0,0.113262969031719
179684#1056576#23766,,
126779#790722#289620,,
25029#756211#324131,,
253865#659319#421023,,
378212#559903#520439,,
299018#1073257#7085,0.0,0.0730114844115013
161136#860728#219614,,
577735#809743#270599,,
172345#434261#645901,0.0,0.24279643136589216
82453#781307#299035,,
212996#652672#427670,,
259535#1043896#36446,,
71872#159131#928977,,
515473#678508#401834,,
80984#102225#985546,1.0,0.6358203645972204
176383#767996#312346,1.0,0.8921973373429211
95089#144921#943178,,
115130#292679#790391,,
468536#374874#704975,,
169280#1059902#20440,,
384133#988087#92255,,
207574#857980#222362,0.0,0.08211362598903872
152511#519623#560719,,
173742#640668#439674,0.0,0.39845682629003387
14446#375912#703939,0.0,0.1496000250209433
445302#313357#769778,,
323878#809033#271309,0.0,0.04671309251457582
617028#47963#1056863,0.0,0.04152966867639496
198349#871656#208686,,
207170#845093#235249,,
255314#1039370#40972,,
316709#999319#81023,,
564916#1030808#49534,,
540750#388030#691821,,
33110#774998#305344,1.0,0.9803473182748437
385032#713216#367126,0.0,0.2829720090475523
53856#1012529#67813,,
47749#635085#445257,,
492646#946947#133395,,
429593#1063921#16421,0.0,0.25407553802315325
232973#1071198#9144,,
191538#250926#832074,,
265286#956293#124049,,
569451#870461#209881,,
446883#778111#302231,,
223047#613821#466521,0.0,0.0842747281547885
631253#212924#869833,,
562707#62769#1042217,,
370255#991403#88939,,
601702#58768#1046212,,
96554#375521#704334,0.0,0.24991146679429987
478114#78425#1026700,0.0,0.04682030509274594
495119#989870#90472,,
512768#631099#449243,0.0,0.41008641769733245
272962#553772#526570,,
431808#102076#985695,0.0,0.08595203089118673
355350#56412#1048536,,
50956#998205#82137,,
336753#323391#759740,,
502975#763871#316471,1.0,0.8939282530435742
575390#332304#748272,1.0,0.9876803637320638
3551#643090#437252,,
447327#837360#242982,0.0,0.20307607854767593
157446#431211#648836,,
251215#969361#110981,,
567829#304630#778476,,
190154#619852#460490,0.0,0.2935098847638089
598656#486600#593742,,
456959#1015485#64857,,
182425#841257#239085,0.0,0.41295387875750517
592130#548182#532160,0.0,0.05955996626610166
46581#276586#806441,,
237064#788058#292284,1.0,0.9941596933231679
593474#961375#118967,,
542971#977161#103181,0.0,0.07072330004738166
71505#789858#290484,,
8072#811829#268513,1.0,0.6992054214875507
325837#211949#870809,,
127521#473362#606980,,
304113#576663#503679,1.0,0.8247738937684872
458313#86174#1019090,,
513739#340762#739884,,
304113#576698#503644,1.0,0.8247738937684872
402300#596324#484018,,
506886#831408#248934,0.0,0.22002395700822344
205906#240969#842050,,
453496#540809#539533,,
442870#384134#695722,,
425550#873234#207108,,
575888#1020532#59810,,
326212#128431#959421,,
391809#356294#723570,,
38223#630023#450319,1.0,0.586409477371006
541286#635176#445166,,
192695#727605#352737,,
429008#86315#1018945,,
130885#858509#221833,,
151045#460574#619764,1.0,0.8138985001999879
216936#135068#953011,,
45095#541684#538658,,
298344#815622#264720,1.0,0.9719199322201576
404711#853266#227076,,
175122#222488#860304,0.0,0.24208355340696752
144128#1051840#28502,,
384507#705582#374760,,
12991#531275#549067,,
468452#517516#562826,,
388200#331258#749301,,
103016#36096#1068954,,
211559#490647#589695,,
116298#667178#413164,,
596665#1023238#57104,,
263757#34468#1070571,,
94902#768001#312341,,
595282#334182#746398,1.0,0.9059834480868305
621210#1008457#71885,,
131196#1021047#59295,0.0,0.45272140556399254
577252#230012#852822,,
555665#1001049#79293,,
457631#625418#454924,,
203625#475546#604796,,
161811#999119#81223,,
586757#267440#815569,1.0,0.8576542060876138
155397#201562#886708,,
210030#398201#681703,0.0,0.3000329306022282
395057#309647#773484,,
588223#106260#981523,,
285678#232506#850327,0.0,0.047284529099949485
197978#167079#921048,,
282479#662700#417642,,
225747#950688#129654,,
22618#866865#213477,,
529682#868890#211452,1.0,0.9030089876800095
157984#262034#820949,,
15308#372803#707051,,
237882#542493#537849,,
189519#343495#737173,,
528663#58667#1046314,,
495356#90142#1015179,0.0,0.05111634492975449
527756#573793#506549,,
452076#242702#840307,,
303530#346896#733815,,
404914#193398#894850,,
237873#102533#985239,,
444128#973084#107258,,
243595#570300#510042,,
226595#1074985#5357,,
499192#826296#254046,,
149200#503127#577215,,
459950#43747#1061072,,
9326#609150#471192,,
315447#784678#295664,1.0,0.9652606101150913
1418#1022288#58054,,
513646#535975#544367,,
409198#371647#708203,,
579211#379822#700032,,
441644#513649#566693,,
155090#973049#107293,,
47920#390392#689496,,
479723#622672#457670,1.0,0.8678505632335449
198249#976970#103372,,
167736#273845#809171,0.0,0.09198066262441895
114801#212712#870044,,
527053#779157#301185,,
236246#164451#923668,,
623106#413422#666493,,
579059#162540#925572,,
143910#560092#520250,,
511006#628032#452310,,
514948#416712#663282,,
286592#440827#639485,,
80190#364661#715192,,
354640#581614#498728,,
605132#192013#896228,,
495364#943628#136714,,
443030#721123#359219,,
388767#107090#980699,,
129125#217631#865140,,
503699#65988#1039038,,
630735#283271#799784,1.0,0.9521555119257159
153128#835056#245286,0.0,0.2277487303704417
284730#979176#101166,,
513997#256784#826195,,
315242#1036513#43829,0.0,0.2091008348089003
473416#68460#1036581,,
193807#244877#838119,,
229058#837058#243284,,
610262#689272#391070,,
95335#637911#442431,,
288383#218078#864691,,
238788#298635#784470,,
515373#302683#780429,,
444592#760393#319949,,
449528#663711#416631,,
352936#1060165#20177,,
270689#403511#676409,,
344041#737299#343043,0.0,0.48078473944866945
375465#106595#981191,,
49017#711153#369189,1.0,0.9035220169380944
372037#396714#683193,0.0,0.14175659459987758
225917#1068116#12226,,
148571#503145#577197,,
60408#379180#700676,,
214793#569958#510384,,
216298#737728#342614,0.0,0.3218767693737285
361382#548573#531769,0.0,0.46415367644777983
62393#659466#420876,,
188219#36011#1069039,,
433125#403289#676629,,
382039#414270#665654,,
299459#980145#100197,1.0,0.8870011099495468
404341#1049782#30560,,
263698#612666#467676,,
392087#665153#415189,,
291012#703919#376423,,
533116#661468#418874,0.0,0.48119634418626245
449097#388629#691229,,
64873#660808#419534,,
176978#508062#572280,,
71422#632566#447776,,
446134#887531#192811,,
457259#621325#459017,1.0,0.9624309875070869
348491#514454#565888,,
549250#43866#1060954,,
464341#611134#469208,0.0,0.06254361315505125
166920#827336#253006,,
135440#513746#566596,,
136175#234863#848007,,
371410#462519#617823,,
516374#627094#453248,,
480846#274260#808761,,
238793#392566#687341,0.0,0.19222038149339274
223677#773642#306700,,
410357#122860#964960,,
517434#476957#603385,,
537359#1028264#52078,,
367047#844829#235513,,
209539#776042#304300,,
111519#592949#487393,,
596127#216281#866489,,
575715#659810#420532,0.0,0.0872163214717035
255304#645655#434687,,
591966#1078764#1578,0.0,0.3829195257461209
154473#145354#942746,0.0,0.03526699089836107
280496#653731#426611,,
318892#291412#791649,,
4587#259891#823090,,
410394#164233#923883,,
444156#457015#623307,,
597123#172228#915896,,
605013#711212#369130,0.0,0.11107250725823974
271557#205244#880013,,
176280#421272#658718,0.0,0.18883639281088274
304763#568462#511880,,
416718#53054#1051897,,
344690#658895#421447,,
288630#842663#237679,,
459029#751140#329202,,
180093#552553#527789,1.0,0.6701349571721803
67236#424495#655489,,
554587#1034566#45776,,
364958#1010593#69749,,
106309#499898#580444,,
72397#942793#137549,,
575345#822973#257369,,
244930#165046#923080,,
518835#621831#458511,0.0,0.2867537625172427
591204#96259#991510,,
98906#640027#440315,0.0,0.32212753343188666
45308#265382#817608,1.0,0.9518856692167963
10990#772936#307406,,
374840#94231#993547,,
244067#1002472#77870,,
175882#606723#473619,,
294227#286752#796307,,
170913#262437#820547,0.0,0.23755386152033814
233176#761237#319105,,
112248#336497#744084,0.0,0.36917128909051405
149727#597979#482363,1.0,0.6593680465374665
349331#173749#914364,,
617143#281820#801226,0.0,0.042722179605487604
403985#957302#123040,,
343910#695280#385062,0.0,0.08886157655341946
555944#89428#1015882,,
530623#692508#387834,,
1982#218559#864214,1.0,0.9565112826677299
357318#139491#948610,1.0,0.7735366302003776
328055#350584#730184,,
350779#877452#202890,,
374921#365324#714535,,
416588#1050139#30203,0.0,0.26779958276776966
283934#99849#987933,,
184995#510411#569931,,
185380#718637#361705,,
272891#179667#908454,,
280320#655835#424507,,
77421#322637#760502,,
470707#701349#378993,0.0,0.16291724064995405
215248#1033656#46686,,
379666#366312#713540,,
613523#266207#816795,,
177541#238262#844723,,
253393#561569#518773,,
24935#986991#93351,1.0,0.7029761940315846
145475#747918#332424,1.0,0.9777386559215874
508209#419675#660320,1.0,0.9894921874008998
141448#648664#431678,,
371007#468680#611662,0.0,0.058976252752583405
521571#698418#381924,,
312228#1070367#9975,,
225199#95077#992699,,
421680#752083#328259,,
167465#995197#85145,,
525737#487399#592943,,
244090#701507#378835,,
572747#726564#353778,1.0,0.9703119037480838
248241#721334#359008,,
457497#218556#864217,,
181605#390239#689640,0.0,0.2689474585032096
494038#626733#453609,1.0,0.843174101103851
263923#409534#670387,,
157612#559699#520643,,
432037#537526#542816,,
42028#762227#318115,0.0,0.23953004817031584
446945#1019356#60986,,
316980#58340#1046640,,
426359#520159#560183,,
111665#549276#531066,,
173585#493966#586376,,
146602#311483#771660,0.0,0.19536411082617156
599724#684036#396306,,
54701#817445#262897,0.0,0.06739930062973512
254059#159065#929044,,
520600#388534#691321,,
256936#276239#806788,,
36012#589302#491040,,
617549#1041326#39016,,
39246#610272#470070,,
147137#171668#916463,,
598119#765766#314576,0.0,0.3976210379449566
439062#524745#555597,,
183162#477794#602548,,
70529#189700#898532,,
92055#110816#976990,,
272984#565672#514670,0.0,0.09066753708024804
377503#250287#832710,,
377160#549834#530508,0.0,0.062060387294189605
30629#682612#397730,0.0,0.2812211029833256
11274#440954#639361,0.0,0.024859034319718313
133124#340041#740606,,
592942#517315#563027,,
598428#623005#457337,0.0,0.3237131794535112
287662#108295#979503,,
260106#592202#488140,0.0,0.2734506440621498
71673#100864#986912,,
461946#299514#783590,1.0,0.985970237557137
218808#347094#733618,,
474384#1057388#22954,,
390985#273653#809365,,
155561#804003#276339,1.0,0.8275210818462885
356980#1070402#9940,,
446224#143116#944985,,
204308#162668#925447,,
38498#455820#624515,,
22671#556200#524142,0.0,0.3792263745234562
525451#943521#136821,0.0,0.08168912282854333
325325#906738#173604,0.0,0.28208448531455416
603641#783968#296374,,
325987#794491#285851,,
599875#378281#701576,,
258698#101127#986648,,
50767#998558#81784,,
332858#56276#1048677,0.0,0.012390531943442088
486879#957563#122779,,
23186#734538#345804,1.0,0.9638847538773864
24145#505043#575299,0.0,0.31690351583614623
162168#799757#280585,0.0,0.4693116847041066
621717#765116#315226,0.0,0.31079678530657007
152627#89613#1015700,0.0,0.0762609559475012
108960#89549#1015765,,
344550#478323#602019,0.0,0.17953220487216093
321543#1062609#17733,,
241541#1016999#63343,,
12230#605433#474909,1.0,0.6489395733451157
373353#196115#892141,,
484809#952716#127626,1.0,0.5121830416125878
137758#769482#310860,,
358387#589999#490343,,
560940#687287#393055,,
299797#1013708#66634,,
195622#854096#226246,0.0,0.08191389010312933
131878#690125#390217,0.0,0.298444353071299
618429#373998#705857,,
129727#206765#878537,,
367182#38536#1066551,,
493258#409656#670264,0.0,0.046054329912369955
29022#139923#948180,,
589992#590458#489884,,
413392#191001#897237,,
